time_s,time_ms,id_ref_A,iq_ref_A,id_A,iq_A,ud_unclipped_V,uq_unclipped_V,ud_clipped_V,uq_clipped_V,xI_d_V,xI_q_V,duty_min,duty_max,saturation_norm_V
0.0076,7.6,-100,100,-99.82776983,100.0134106,-284.3255035,-14.63740846,-283.5719403,-14.47723365,-179.6737006,359.875624,0.1805889081,1,0.8706840132
0.0077,7.7,-100,100,-99.7741174,99.99956841,-284.3777826,-14.48318744,-283.5118683,-14.5741987,-179.5374262,359.7703715,0.07419006801,0.9535616892,1.953992523e-14
0.0078,7.8,-100,100,-99.71583331,99.96737379,-284.3820152,-14.26316611,-284.3820152,-14.26316611,-179.8079572,359.8324618,0.009389336784,0.8597023286,6.799062365e-14
0.0079,7.9,-100,100,-99.84910636,99.9917698,-284.1539925,-14.547631,-284.1539925,-14.547631,-179.9516103,359.8481245,0,0.7762369248,2.645108557
0.008,8,-100,100,-99.92954632,99.99861161,-283.9676628,-14.67491188,-281.3225543,-14.67491188,-178.956674,359.6383649,0.02379119588,0.894159507,6.610816451e-14
0.0081,8.1,-100,100,-99.43383229,99.90353718,-284.8078212,-13.56366795,-284.8078212,-13.56366795,-179.4956743,359.8219413,0.1038543003,0.9745241648,6.898122194e-14
0.0082,8.2,-100,100,-99.67397928,99.97428343,-284.5474909,-14.22656314,-284.5474909,-14.22656314,-179.8060511,359.8708819,0.2226914029,1,2.808643398
0.0083,8.3,-100,100,-99.83431402,100.0003385,-284.2475948,-14.56549109,-281.4543374,-14.27190791,-178.8540831,359.763813,0.1412320333,0.9930344124,1.148054354e-13
0.0084,8.4,-100,100,-99.35547684,99.93332551,-285.1571028,-13.59454563,-285.1571028,-13.59454563,-179.467679,359.8906999,0.04689955001,0.9275539945,1.138116693e-13
0.0085,8.5,-100,100,-99.64477495,99.9965076,-284.7298051,-14.30601507,-284.7298051,-14.30601507,-179.8058588,359.8973462,0,0.8203092542,0.7703983504
0.0086,8.6,-100,100,-99.82776974,100.0134106,-284.3255036,-14.63740835,-283.5719403,-14.47723353,-179.6737005,359.8756238,0,0.8194110918,0.8706840706
0.0087,8.7,-100,100,-99.77411734,99.99956839,-284.3777827,-14.48318734,-283.5118683,-14.57419861,-179.5374261,359.7703714,0.04643831066,0.925809932,2.842170943e-14
0.0088,8.8,-100,100,-99.71583327,99.96737377,-284.3820153,-14.26316602,-284.3820153,-14.26316602,-179.8079572,359.8324617,0.1402976713,0.9906106632,2.486899575e-14
0.0089,8.9,-100,100,-99.84910634,99.99176978,-284.1539925,-14.54763095,-284.1539925,-14.54763095,-179.9516103,359.8481245,0.2237630752,1,2.645108557
0.009,9,-100,100,-99.92954631,99.9986116,-283.9676628,-14.67491184,-281.3225543,-14.67491184,-178.956674,359.6383649,0.105840493,0.9762088041,6.070879796e-14
0.0091,9.1,-100,100,-99.43383229,99.90353717,-284.8078212,-13.56366793,-284.8078212,-13.56366793,-179.4956743,359.8219413,0.02547583522,0.8961456997,4.085620731e-14
0.0092,9.2,-100,100,-99.67397928,99.97428343,-284.5474908,-14.22656312,-284.5474908,-14.22656312,-179.8060511,359.8708819,0,0.7773085971,2.808643392
0.0093,9.3,-100,100,-99.83431402,100.0003385,-284.2475948,-14.56549108,-281.4543374,-14.27190791,-178.8540831,359.763813,0.006965587593,0.8587679666,5.955433343e-14
0.0094,9.4,-100,100,-99.35547684,99.93332551,-285.1571028,-13.59454562,-285.1571028,-13.59454562,-179.467679,359.8906999,0.07244600549,0.95310045,7.105427358e-15
0.0095,9.5,-100,100,-99.64477495,99.99650759,-284.7298051,-14.30601506,-284.7298051,-14.30601506,-179.8058588,359.8973462,0.1796907458,1,0.7703983471
0.0096,9.6,-100,100,-99.82776975,100.0134106,-284.3255036,-14.63740835,-283.5719403,-14.47723353,-179.6737005,359.8756238,0.1805889082,1,0.8706840675
0.0097,9.7,-100,100,-99.77411735,99.99956839,-284.3777827,-14.48318734,-283.5118683,-14.57419861,-179.5374261,359.7703714,0.07419006805,0.9535616893,5.818755026e-14
0.0098,9.8,-100,100,-99.71583327,99.96737377,-284.3820153,-14.26316602,-284.3820153,-14.26316602,-179.8079572,359.8324617,0.009389336792,0.8597023287,8.881784197e-15
0.0099,9.9,-100,100,-99.84910634,99.99176978,-284.1539925,-14.54763095,-284.1539925,-14.54763095,-179.9516103,359.8481245,0,0.7762369248,2.645108556
0.01,10,-100,100,-99.92954631,99.9986116,-283.9676628,-14.67491184,-281.3225543,-14.67491184,-178.956674,359.6383649,0,0,0
